"tm836438,Countdown,MOVIE,A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her  she must find a way to save her life before time runs out.,2019,PG-13,90,['horror'  'thriller'  'european'],['US'],,,,,34.6,6.4"
"ts236685,Lies and Deceit,SHOW,A literature teacher suspects that a well-respected surgeon has drugged her and begins a legal case against him.,2020,,49,['thriller'],['ES'],1.0,,,,27.359,4.3"
"ts237499,The Woods,SHOW,Paul Copeland is looking to solve the murder of his sister back in 1994.,2020,TV-MA,43,['drama'],['PL'],1.0,,,,9.011,7.1"
"tm877681,American Pie Presents: Girls' Rules,MOVIE,It's Senior year at East Great Falls. Annie  Kayla  Michelle  and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.,2020,R,95,['comedy'],['US'],,tt11771594,,,55.783,6.4"
"ts225867,The English Game,SHOW,Two 19th-century footballers on opposite sides of a class divide navigate professional and personal turmoil to change the game — and England — forever.,2020,TV-14,48,['drama'],['GB'],1.0,,,,13.462,7.7"
"ts255427,Blood of Zeus,SHOW,In a brewing war between the gods of Olympus and the titans  Heron  a commoner living on the outskirts of ancient Greece  becomes mankind's best hope of surviving an evil demon army  when he discovers the secrets of his past.,2020,TV-MA,32,['action'  'scifi'],['US'],1.0,,,,32.283,8.1"
"tm853953,Tremors: Shrieker Island,MOVIE,Graboids are illegally taken to a new island resort by a rich playboy as a dangerous form of trophy hunting  and Burt Gummer steps up to save the day.,2020,PG-13,103,['horror'],['US'],,,,,16.143,6.4"
"tm863280,Showtime 1958,MOVIE,The true story behind the iconic Selamat Hari Raya song written in 1958  by P. Ramlee and Jamil Sulong during a variety show which they had organised to collect funds for fellow performers and friends who had lost their jobs at the studio.,2020,,109,['drama'],['MY'],,tt11900444,,,3.438,"
"ts251654,Paranormal,SHOW,After a sceptical haematologist is plunged into a series of inexplicable events  he unwillingly becomes the go-to-guy for paranormal investigations.,2020,TV-14,56,['scifi'],['EG'],1.0,,,,8.112,7.3"
"ts268799,Equinox,SHOW,Haunted by visions after her sister vanished with her classmates 21 years before  Astrid begins an investigation that uncovers the dark  eerie truth.,2020,,46,['scifi'],['DK'],1.0,,,,19.592,7.5"
"tm426638,Vita & Virginia,MOVIE,Socialite Vita Sackville-West and literary icon Virginia Woolf run in different circles in 1920s London. Despite the odds  the magnetic Vita and the beguiling Virginia forge an unconventional affair  set against the backdrop of their own strikingly contemporary marriages,,,,,,,,,,,"
"tm845512,Horse Girl,MOVIE,A socially awkward woman with a fondness for arts and crafts  horses  and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.,2020,R,104,['drama'],['US'],,,,,19.692,5.6"
"tm926004,The Boss Baby: Get That Baby!,MOVIE,Think you've got what it takes to be the boss? This interactive special puts your skills to the test and matches you up with one of 16 jobs at Baby Corp.,2020,,24,['animation'],['US'],,,,,46.316,6.9"
"tm817504,1BR,MOVIE,When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles  she think she's hit the jackpot. It's got plenty of space  friendly tenants  group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night,,,,,,,,,,,"
"ts272134,Transformers: War for Cybertron: Earthrise,SHOW,While Megatron takes drastic measures to save the Decepticons  the Autobots fight to save all of Cybertron from both on the planet and aboard the Ark.,2020,TV-Y7,24,['action'  'scifi'],['US'],1.0,,,,11.742,8.1"
"ts215341,The Gentlemen's League,SHOW,These former sports superstars were record-breaking Olympians,,,,,,,,,,,"
"tm847430,Words Bubble Up Like Soda Pop,MOVIE,After meeting one bright  sunny day  a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief  magical summer.,2020,,87,['drama'],['JP'],,,,,22.9,7.4"
"tm819950,Anima,MOVIE,In a short musical film directed by Paul Thomas Anderson  Thom Yorke of Radiohead stars in a mind-bending visual piece. Best played loud.,2019,,15,['music'],['CZ'  'FR'  'GB'],,tt10516984,,,6.23,7.4"
"ts227385,Transformers: War for Cybertron: Siege,SHOW,On their dying planet  the Autobots and Decepticons battle fiercely for control of the AllSpark in the Transformers universe's origin story.,2020,TV-14,13,['scifi'],['US'],3.0,,,,34.608,7.6"
"tm935878,Monsoon,MOVIE,Kit can’t remember much of his native Vietnam. When he returns to the Land of the Golden Star for the first time in over thirty years  he takes in his local surroundings as any Western tourist would  and the environment is as exotic as the language is incomprehensible. The aim of Kit’s travels – to find a place to scatter his parents’ ashes – thus becomes part of a journey back to his roots and to the discovery of his identity  which external circumstances have rendered ambiguous and complex.,2020,,85,['drama'],['GB'],,,,,4.317,5.2"
"ts237751,Gameboys,SHOW,Teenage streamer Cairo is caught off guard when he receives a video call from a new online rival called Gavreel. He is even more surprised when the handsome stranger asks him out.,,,,,,,,,,,"
"ts267956,Ethos,SHOW,A group of unique characters from dramatically different socio-cultural backgrounds meeting in startling circumstances in the vibrant and colorful city of Istanbul  some by chance and some by force of will.,2020,,48,['drama'],['TR'],1.0,,,,10.718,7.9"
"tm853396,Dragonheart: Vengeance,MOVIE,Lukas  a young farmer whose family is killed by savage raiders in the countryside  sets out on an epic quest for revenge  forming an unlikely trio with a majestic dragon and a swashbuckling  sword-fighting mercenary  Darius.,2020,PG-13,97,['fantasy'  'european'],['US'],,,,,48.702,7.0"
"ts221293,The King: Eternal Monarch,SHOW,When a gateway opens to a parallel universe in modern-day Korea  a king must step into another world in search of answers to a long-unanswered mystery.,2020,,71,['scifi'],['KR'],1.0,,,,47.02,8.5"
"ts225460,Freud,SHOW,Eager to make his name in 19th-century Vienna  a hungry young Sigmund Freud joins a psychic and an inspector to solve a string of bloody mysteries.,2020,TV-MA,54,['drama'],['DE'  'AT'],1.0,,,,25.019,7.5"
"tm467579,The Last Summer,MOVIE,Standing on the precipice of adulthood  a group of friends navigate new relationships  while reexamining others  during their final summer before college.,2019,,109,['comedy'  'romance'],['US'],,,,,16.247,6.0"
"tm475836,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,MOVIE,The Lonely Island spoofs Jose Canseco and Mark McGwire in this visual rap album set in the Bash Brothers' 1980s heyday.,2019,,30,['comedy'],['US'],,tt10376068,,,7.367,6.2"
"tm977464,Youth v Gov,MOVIE,How can we bring accountability over the climate crisis? This inspiring story of youth activism documents 21 activists from across the nation as they file a groundbreaking lawsuit against the United States. The case reveals evidence that the government has endangered their constitutional rights to life  liberty  and property by acting over six decades to create the climate crisis. Youth v Gov  produced by the company behind acclaimed films such as The Ivory Game and Step  shows the power of young people to lead.,2020,,110,['documentation'],[],,tt13192640,6.9,18.0,4.108,"
"tm462903,Backdraft 2,MOVIE,""Years after the original Backdraft  Sean  son of the late Steve """"Bull"""" McCaffrey  is assigned to investigate a deadly fire only to realize it is something much more sinister."",2019,R,102,['drama'],['US'  'BE'],,,,,19.812,6.6"
"ts219049,Til Death Do Us Part,SHOW,Based on the speculative short stories of MirrorFiction  this sci-fi thriller anthology plunges headlong into our deepest desires -- and darkest fears.,2019,TV-MA,44,['scifi'  'documentation'],['TW'],1.0,,,,1.074,9.0"
"ts85480,Carole & Tuesday,SHOW,Fifty years have passed since mankind began migrating to the new frontier: Mars. It's an age where most culture is produced by AI  and people are content to be passive consumers.  There's a girl. Scrapping a living in the metropolis of Alba City  she's working part time while trying to become a musician. She's always felt like something is missing. Her name is Carole.There's a girl. Born to a wealthy family in the provincial town of Herschel City  she dreams of becoming a musician  but nobody around her understands. She feels like the loneliest person in the world. Her name is Tuesday.,,,,,,,,,,,"
"ts221365,Criminal: Spain,SHOW,Psychological games abound between detectives and suspects in a tense interrogation room  where the search for answers sometimes comes at a moral cost.,2019,TV-MA,40,['crime'],['ES'],1.0,,,,6.23,6.6"
"ts225860,Bloodride,SHOW,The doomed passengers aboard a spectral bus head toward a gruesome  unknown destination in this deliciously macabre horror anthology series.,2020,TV-MA,31,['scifi'],['NO'],1.0,,,,11.289,7.0"
"ts236033,#blackAF,SHOW,A father takes an irreverent and honest approach to parenting and relationships.,2020,TV-MA,35,['comedy'],['US'],1.0,,,,4.274,7.1"
"tm371882,Ne Zha,MOVIE,Nezha gets into trouble and implicates his parents  who get punished by the heavens along with him. He bravely steps up and admits his fault  which touches the heavens  and his effort comes to fruition. The family of three finally reunites in the end.,2019,PG-13,110,['fantasy'],['CN'],,tt7843530,,,6.397,8.0"
"tm858001,Only,MOVIE,After a comet releases a mysterious virus that begins to kill all of the women in the world  a young couple's relationship is severely tested. They hide out (from both the illness and the savages who hunt the remaining women) in their over-sterilized apartment. Ultimately the duo escapes their self-imposed quarantine to head to the wilderness.,2020,R,98,['romance'  'horror'  'thriller'  'drama'  'action'  'family'],['US'],,,,,5.929,5.5"
"tm885860,Hannah Gadsby: Douglas,MOVIE,Hannah Gadsby returns for her second special and digs deep into the complexities of popularity  identity  and her most unusual dog park encounter.,2020,,72,['comedy'],['AU'],,,,,3.917,7.5"
"ts252098,The Duchess,SHOW,Katherine's a single mom juggling her career  her tween daughter  her relationship with her boyfriend — and pondering getting pregnant with her ex.,2020,TV-MA,23,['drama'  'comedy'],['GB'],1.0,,,,6.196,7.1"
"tm918701,Don't Listen,MOVIE,After the strange death of his young son at their new home  Daniel hears a ghostly plea for help  spurring him to seek out a renowned paranormal expert.,2020,,98,['thriller'  'horror'  'european'],['ES'],,,,,43.305,6.5"
"ts224164,Night on Earth,SHOW,This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures  from lions on the hunt to bats on the wing.,2020,TV-PG,45,['documentation'],['GB'],1.0,,,,16.988,7.4"
"ts251157,Wizards: Tales of Arcadia,SHOW,Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot  where conflict is brewing between the human  troll and magical worlds.,2020,TV-Y7,24,['action'  'scifi'],['US'],1.0,,,,34.615,8.3"
"ts218803,Diagnosis,SHOW,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.,2019,,47,['documentation'  'reality'],['US'],2.0,tt8997426,,,1.585,7.9"
"tm826563,A Cinderella Story: Christmas Wish,MOVIE,Kat is an aspiring singer-songwriter who dreams of making it big. However  her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.,2019,PG,93,['romance'],['US'],,tt10326928,5.3,,18.575,6.5"
"tm826473,A Sun,MOVIE,A family of four fractures under the weight of unmet expectations  unexpected tragedy  and uncompromising pride.,2019,,156,['drama'],['TW'],,,,,12.052,7.6"
"ts220552,Power Players,SHOW,A young boy who gains the powers to turn from human a living toy must protect his bracelets  which give him his powers  from the hands of evil  toys come to life.,2019,,11,['scifi'  'animation'  'action'  'comedy'  'fantasy'],['US'  'FR'],1.0,tt10895604,5.9,84.0,3.367,"
"ts254982,Nadiya Bakes,SHOW,Nadiya Hussain shares her love of baking with some of her favourite recipes. From everyday treats to indulgent desserts  these are guaranteed to bring a little joy into your life.,2020,,29,['documentation'],['GB'],1.0,,,,1.25,10.0"
"ts215718,Extracurricular,SHOW,Determined to escape a dead-end life  a gifted high school student turns to a world of serious crime to ensure he can pay for college.,2020,TV-MA,54,['drama'],['KR'],1.0,tt12034342,,,34.829,8.2"
"ts225328,Get Even,SHOW,On the surface Kitty  Margot  Bree and Olivia appear to have nothing in common - but there’s one passion which unites them: to expose injustice. They form their own secret society  DGM - they Don’t Get Mad  they Get Even - playing anonymous pranks to expose bullies.,2020,TV-PG,29,['drama'],['GB'],1.0,,,,30.384,7.9"
"ts268551,Run On,SHOW,Veering off course from his preset path  a track star follows his own pace and heart for the first time after a film translator steps into his life.,2020,,70,['drama'],['KR'],1.0,,,,15.29,8.1"
"ts225162,Babies,SHOW,From nature to nurture  this docuseries explores the groundbreaking science that reveals how infants discover life during their very first year.,2020,TV-PG,38,['documentation'  'reality'],['US'],2.0,tt13705052,,,4.42,7.6"
"ts225669,Dragon's Dogma,SHOW,Ethan sets out to vanquish the Dragon that took his heart  but with every demon he battles  the more he loses his humanity.,2020,,28,['scifi'  'animation'],['JP'],1.0,,,,15.918,7.2"
"ts221366,Criminal: France,SHOW,Secrets emerge and entire cases unravel inside a police interview room in Paris  where suspects and investigators face off in an intricate dance.,2019,TV-MA,26,['crime'],['FR'],1.0,,,,7.419,7.2"
"tm467804,Watchman,MOVIE,An ambitious youngster  who is all set to get engaged to his ladylove in a few hours  gets trapped in a secluded bungalow and faces death threat in different ways.,2019,,140,['thriller'],['IN'],,,,,1.711,5.2"
"tm454824,Silver Skates,MOVIE,1899  the Christmas-time St.Petersburg. Ice-covered rivers and canals of the capital seethe with festive activities. On the eve of the new century those who should not be destined to meet  come together. They are people from different worlds: Matvey  the son of a lamplighter  whose only treasure is his silver-plated skates,,,,,,,,,,,"
"ts237488,Blood & Water,SHOW,After crossing paths at a party  a Cape Town teen sets out to prove whether a private-school swimming star is her sister who was abducted at birth.,2020,TV-MA,48,['drama'],['ZA'],2.0,,,,16.27,7.9"
"ts312044,Beyblade Burst Surge,SHOW,,2020,TV-Y,23,['animation'],[],1.0,tt18554728,,,10.678,9.5"
"ts220248,Hyperdrive,SHOW,Elite street racers from around the world test their limits in supercharged custom cars on the biggest  baddest automotive obstacle course ever built.,2019,TV-PG,48,['reality'],['US'],1.0,,,,8.653,7.5"
"ts268592,Beyblade Burst Rise,SHOW,Beyblade Burst Rise  also known as Beyblade Burst GT (ベイブレードバーストGT(ガチ)  Beiburēdo Bāsuto Gachi,,,,,,,,,,,"
"tm978401,Mosul,MOVIE,When ISIS took their homes  families and city  one group of men fought to take it all back. Based on true events  this is the story of the Nineveh SWAT team  a renegade police unit who waged a guerrilla operation against ISIS in a desperate struggle to save their home city of Mosul.,2019,,86,['drama'],['US'],,,,,9.023,6.7"
"ts237239,All For Love,SHOW,A penniless country boy goes in search of his runaway sister in Bogotá  where he falls for an aspiring singer  but gets tangled up in organized crime.,2020,,47,[],['CO'],1.0,,,,30.275,7.4"
"tm834230,The Silence of the Marsh,MOVIE,A successful  cold-blooded crime novelist gets involved in a kidnapping case while uncovering the corrupt ties between politicians and the local mafia in Valencia  Spain.,2019,,92,['thriller'  'european'],['ES'],,,,,19.667,5.3"
"ts216593,Taco Chronicles,SHOW,Many of the most popular taco styles have long  rich  little-known histories. Explore some of them in this eye-opening  mouth-watering food adventure.,2019,TV-MA,30,['documentation'],['MX'],2.0,,,,6.178,7.9"
"tm858416,Guilty,MOVIE,A young woman from a small town accuses the college heartthrob of sexual assault.,2020,,119,['thriller'],['IN'],,,,,8.036,6.7"
"tm970327,Seven,MOVIE,After his affluent father passes  a man must survive seven days in the Nigerian neighborhood of Ajegunie  where obstacles keep him from his inheritance.,2019,,113,['drama'],[],,tt12553430,7.5,29.0,,"
"ts216744,Heroes of Goo Jit Zu,SHOW,Three Super Hero Animals Who Get Hit With Goo In The Sky Then Get Awsome Powers.,2019,TV-Y7,12,['animation'  'action'  'comedy'  'scifi'],[],1.0,tt10589932,7.5,23.0,,"
"ts223077,Broken,SHOW,This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.,2019,,59,['documentation'],['US'],1.0,,,,2.864,7.4"
"tm898169,If Anything Happens I Love You,MOVIE,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.,2020,PG,12,['drama'],['US'],,,,,14.24,7.8"
"tm855535,The Hater,MOVIE,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,2020,,135,['drama'  'european'],['PL'],,,,,9.14,6.9"
"ts251420,Hoops,SHOW,A foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around. Good luck with that.,2020,,30,['comedy'],['US'],1.0,,,,10.375,7.3"
"ts225410,Unstoppable,SHOW,A group of friends set out on a road trip when an unexpected fourth passenger forces an abrupt change of plans.,2020,TV-MA,34,['drama'  'documentation'],['MX'],1.0,tt11996042,,,11.746,8.5"
"ts235672,She,SHOW,An undercover assignment to expose a drug ring becomes a timid Mumbai constable's road to empowerment as she realizes her dormant sexuality's potential.,2020,,33,['drama'],['IN'],1.0,,,,18.429,6.3"
"ts237014,Her Mother's Killer,SHOW,Nearly 30 years after her mom's murder  a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her.,2020,,44,['drama'],['CO'],1.0,,,,14.509,7.5"
"ts88271,Flavorful Origins,SHOW,Delve into the delectable world of Chaoshan cuisine  explore its unique ingredients and hear the stories of the people behind its creation.,,,,,,,,,,,"
"tm917036,The Speed Cubers,MOVIE,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.,2020,,39,['documentation'],['US'],,,,,7.319,7.6"
"ts237773,Curon,SHOW,When their mother mysteriously vanishes shortly after they all arrive in her hometown  teen twins discover secrets behind the village’s tranquil facade.,2020,TV-MA,49,['scifi'],['IT'],1.0,,,,37.192,7.0"
"ts250800,Kissing Game,SHOW,""At a high school in a rural  isolated ranching community  families panic when teens contract a mysterious """"kissing disease"""" that quickly spreads."",2020,,40,['drama'],['BR'],1.0,tt12825380,,,45.216,7.1"
"tm854278,Rogue City,MOVIE,Caught in the crosshairs of police corruption and Marseille’s warring gangs  a loyal cop must protect his squad by taking matters into his own hands.,2020,PG-13,116,['thriller'],['FR'],,,,,14.972,5.9"
"tm848443,World Famous Lover,MOVIE,An amalgamation of four different love stories: Seenayya and Suvarna  a middle-class couple in a small town,,,,,,,,,,,"
"tm857921,The Present,MOVIE,On his wedding anniversary  Yusef and his young daughter set out in the West Bank to buy his wife a gift. Between soldiers  segregated roads and checkpoints  how easy would it be to go shopping?,2020,PG-13,24,['drama'],['PS'  'QA'],,,,,2.867,7.0"
"ts220983,My Country: The New Age,SHOW,Set during the turbulent time of the fall of Goryeo and the founding of Joseon  two former friends face-off against one another over a woman and the future shape of the nation.,2019,,75,['action'],['KR'],1.0,,,,12.982,7.6"
"ts256853,The King's Avatar,SHOW,Ye Xiu is the star player on an esports team that dominates the Chinese leagues of hit multiplayer titled “Glory.” His gaming days appear to have come to an abrupt halt  however  when he is forced out of his team – who are keen to accept a lucrative sponsorship deal he is vehemently opposed to.,,,,,,,,,,,"
"ts245653,The Club,SHOW,Dealing with the pressure of his father and his need to be someone  Pablo decides to start a new shady  tricky business that will lead him to some happy but tragic experiences.,2019,TV-MA,34,['comedy'  'drama'],['MX'],1.0,,,,17.831,7.6"
"ts254045,Sneakerheads,SHOW,Family man Devin falls back into his sneaker obsession after his pal Bobby talks him into a wheeling-dealing scheme to score a mythical pair of kicks.,2020,,28,['comedy'],['US'],1.0,,,,14.93,7.5"
"tm875736,U Turn,MOVIE,U turn tells the story of a budding investigator and a cop who will uncover the new conspiracies of a bike gang.,2020,,98,['horror'  'thriller'],[],,tt11638656,4.3,268.0,,"
"tm850862,A Love Song for Latasha,MOVIE,A dreamlike conversation with the past and the present  reimagining Latasha Harlins' story by excavating intimate memories shared by those who loved her.,2019,,18,['documentation'],['US'],,,,,6.985,7.1"
"tm860965,Dave Chappelle: The Kennedy Center Mark Twain Prize,MOVIE,An outstanding lineup of entertainers gathers in the Kennedy Center Concert Hall to salute Dave Chappelle  recipient of the 22nd annual Mark Twain Prize for American Humor.,2020,,86,['comedy'],['US'],,,,,5.528,7.4"
"ts222438,Cagaster of an Insect Cage,SHOW,Thirty years after a disease that turns the infected into carnivorous insects emerged  a young exterminator and a teenage girl search for her mother.,2020,TV-14,26,['scifi'],['JP'],1.0,,,,21.075,8.2"
"tm856424,Bheeshma,MOVIE,Bheeshma Prasad  a simple meme creator has his life turned around when he wages a war against a powerful agro company that creates harmful chemicals to increase the crop yield and make more money.,2020,,151,['romance'  'comedy'],['IN'],,,,,5.22,6.6"
"ts231260,Last One Standing,SHOW,Luo Ran has been investigating the death of his wife with his best friend Ning Yu. They end up getting onto a train headed for C City in order to chase female suspect Jiang Xue. The train suddenly derails mid-journey  and the hundred or so survivors find themselves transported to a ruined city with no living soul in sight  cut off from the rest of the world. The city is filled with dangers on all sides and supplies are dwindling. The survivors start dying off or disappearing one by one-a brutal game of survival begins.,2019,,36,['scifi'  'thriller'  'drama'],[],1.0,tt11465292,7.0,18.0,,"
"ts254737,Mighty Express,SHOW,Catch a ride with the Mighty Express — a team of trains and their kid friends who overcome trouble on the tracks with quick thinking and teamwork!,2020,TV-Y,14,[],['CA'],6.0,,,,9.174,10.0"
"ts224794,Glitch Techs,SHOW,Game-world monsters are wreaking real-world havoc. Here comes tech support!,2020,TV-G,25,['scifi'],['US'],2.0,,,,8.629,8.3"
"ts314647,Patton Oswalt: I Love Everything,SHOW,Turning 50. Finding love again. Buying a house. Experiencing existential dread at Denny's. Life comes at Patton Oswalt fast in this stand-up special.,2020,,53,[],[],1.0,,,,,"
"ts87372,Ultramarine Magmell,SHOW,One day in the middle of the pacific ocean a miracle occurred  a new continent appeared out of nowhere! The new continent was the home for new and mysterious plants  creatures and minerals!,,,,,,,,,,,"
"tm895839,Under the Riccione Sun,MOVIE,While vacationing on the crowded beaches of Riccione  a group of teenagers becomes fast friends as they grapple with relationship issues and romance.,2020,,101,['comedy'],['IT'],,,,,10.01,6.2"
"tm897771,Picture a Scientist,MOVIE,A documentary that looks at systemic sexism faced by women scientists in STEM fields.,2020,PG-13,97,['documentation'],['US'],,,,,4.286,7.5"
"ts222609,Chocolate,SHOW,Brought together by meaningful meals in the past and present  a doctor and a chef are reacquainted when they begin working at a hospice ward.,2019,,46,['drama'],['KR'],1.0,tt12263402,,,10.314,6.9"
"ts59542,The Search,SHOW,When a girl vanishes from a suburb near Mexico City  the personal goals of some involved in the case muddy the search. Based on a true story.,2020,,42,['comedy'  'drama'],['MX'],1.0,,,,24.093,7.2"
"ts107963,Restaurants on the Edge,SHOW,Three food and design experts travel the world to revive failing restaurants by connecting them to the local culture beyond their gorgeous views.,2019,TV-14,46,['reality'],[],2.0,tt8784324,6.7,972.0,,"
"ts225513,Spectros,SHOW,A group of teenagers gets unintentionally involved in a conflict between Japanese Shinto ghosts and Brazilian witchcraft.,2020,TV-MA,44,['scifi'],['BR'],1.0,,,,4.595,7.0"
"ts252977,Baewatch: Parental Guidance,SHOW,Couples go on a romantic getaway to test their relationships  not knowing their families are calling the shots and cringing over their every move.,2019,TV-MA,47,[],[],1.0,,,,0.608,"
"ts223690,Yanxi Palace: Princess Adventures,SHOW,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,2019,,45,['drama'],['CN'],1.0,,,,5.22,10.0"
"tm835869,Jarhead: Law of Return,MOVIE,Major Ronan Jackson  an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator  is shot down while flying through Syrian airspace. After miraculously surviving the crash  Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers  led by Gunnery Sergeant Dave Torres  risk their own lives in the hopes of saving an ally they've never met.,2019,R,103,['war'],['US'  'IL'],,tt10767720,5.6,,27.926,6.5"
"ts256784,Trash Truck,SHOW,Six-year old Hank and his best pal  a giant trash truck  explore the world around them on fantastical adventures with their animal friends.,2020,TV-Y,14,[],['US'],2.0,,,,8.503,7.8"
"ts253549,Izzy's Koala World,SHOW,Young koala caretaker Izzy Bee and her family rescue cuddly creatures in need and help them head back into the wild on Australia’s Magnetic Island.,2020,,16,['documentation'  'family'],['AU'],2.0,,,,3.67,10.0"
"tm468724,All in My Family,MOVIE,After starting a family of his very own in the United States  a gay filmmaker documents his loving  traditional Chinese family's process of acceptance.,2019,,39,['documentation'],['CN'  'US'],,,,,5.109,6.4"
"tm1147120,The Witcher Bestiary Season 1  Part 2,MOVIE,Basilisks  dragons and more beasts haunt the Continent. Explore the mythologies of the mysterious monsters Geralt hunts to earn the coins tossed his way.,2020,,10,['documentation'],['US'],,,,,4.535,4.9"
"tm458418,Tune in for Love,MOVIE,In 1994  on the first day that Yoo Yeul went on air as the new DJ of the popular radio show ‘Music Album ' a college girl Mi-su meets Hyun-woo who happens to drop by the bakery she works at. Like the music streaming from the radio  their frequencies slowly come in sync,,,,,,,,,,,"
"ts224891,Followers,SHOW,When an aspiring actress hits it big thanks to a candid Instagram post  the lives of several Tokyo women cross as they struggle to define happiness IRL.,2020,TV-MA,40,['drama'  'comedy'],['JP'],1.0,tt16391360,,,6.923,7.6"
"tm464888,Love Aaj Kal,MOVIE,When professional ambitions clash with personal feelings for a modern-day couple  a love story from a bygone era may offer some wisdom.,2020,,141,['drama'],['IN'],,,,,3.36,6.1"
"tm846941,John Was Trying to Contact Aliens,MOVIE,John Shepherd spent 30 years trying to contact extraterrestrials by broadcasting music millions of miles into space. After giving up the search  he makes a different connection here on earth.,2020,,16,['documentation'],['US'],,,,,3.639,6.4"
"tm848663,Ghost Stories,MOVIE,An anthology of four short horror tales.,2020,,144,['horror'],['IN'],,,,,6.685,5.1"
"tm473601,The Son,MOVIE,Painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.,2019,,92,['thriller'],['AR'],,,,,11.668,5.3"
"tm1005077,Strain,MOVIE,A family man struggles to keep his family happy and united when his son is suddenly diagnosed with Sickle Cell Disease. He must raise funds to care for his sick child.,2020,,106,['drama'],[],,tt13409790,5.6,25.0,,"
"tm889200,MOTHER,MOVIE,Shuhei is leading a tough life. His alcoholic mother Akiko can only hook up with bad guys and order Shuhei to go get money from his disapproving grandparents instead of going to school. Except raising the little half-sister  his rock-bottom life seems to have no end.,2020,,127,['drama'],['JP'],,,,,8.172,6.9"
"tm898759,Fatal Affair,MOVIE,Ellie tries to mend her marriage with her husband Marcus after a brief encounter with an old friend  David  only to find that David is more dangerous and unstable than she'd realized.,2020,,89,['thriller'],['US'],,,,,18.035,5.7"
"tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,""Backed by a full band and a ready wit  actor Ben Platt opens up a very personal songbook onstage -- numbers from his debut LP  """"Sing to Me Instead."""""",2020,,85,['documentation'  'music'],['US'],,,,,7.739,8.1"
"tm889018,Nobody Knows I'm Here,MOVIE,Memo lives on a remote Chilean sheep farm  hiding a beautiful singing voice from the outside world. A recluse with a glittery flair  he can't stop dwelling on the past  but what will happen once someone finally listens?,2020,,91,['drama'],['CL'],,,,,7.755,6.9"
"ts224198,Rugal,SHOW,A police detective who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.,2020,TV-MA,60,['crime'  'thriller'  'scifi'  'drama'  'action'],['KR'],1.0,,,,8.708,8.0"
"tm452962,Eye for an Eye,MOVIE,Mario  an exemplary man  lives in a village on the Galician coast. In the old people’s home  where he works as a nurse  everyone appreciates him. When the best known narco in the area  Antonio Padín  recently released from prison  enters the residence  Mario tries to make Antonio feel at home.  Now  Padín's two sons  Kike and Toño  are in charge of the family business. The failure of an operation will put Kike in jail and cause them to owe a large debt to a Colombian supplier. Toño will turn to the nurse to try to convince his father to assume the debt. But Mario has his own plans.,2019,,107,['thriller'  'european'],['FR'  'ES'  'US'],,,,,9.353,6.7"
"tm885470,My Next Guest with David Letterman and Shah Rukh Khan,MOVIE,""""""King of Bollywood"""" Shah Rukh Khan opens up about his rise to fame  his family and his billions of fans as he and Dave meet up in Mumbai and New York."",2019,,61,[],[],,,,,0.6,8.0"
"tm883113,Earth and Blood,MOVIE,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,2020,,80,['thriller'],['BE'  'FR'],,,,,17.714,6.2"
"tm849251,So Much Love to Give,MOVIE,A bigamist with one family in Buenos Aires and the other in Mar del Plata sees his life turned upside down when his wives discover what he has hidden from them for so many years and unite to take revenge.,2020,,108,['comedy'],['AR'],,,,,6.903,6.3"
"tm835305,Dancing with the Birds,MOVIE,Some of the world's most majestic birds display delightfully captivating mating rituals  from flashy dancing to flaunting their colorful feathers.,2019,,51,['documentation'],['US'],,,,,12.461,8.0"
